#1
double dniData(8760, 2)
277	190
278	127
279	2
280	6
281	4
282	1
283	0
284	0
285	0
286	0
287	0
288	0
289	0
290	0
291	0
292	0
293	0
294	0
295	0
296	50
297	460
298	405
299	589
300	690
301	214
302	533
303	736
304	564
305	422
306	57
307	0
308	0
309	0
310	0
311	0
312	0
313	0
314	0
315	0
316	0
317	0
318	0
319	0
320	338
321	802
322	940
323	992
324	1010
325	1020
326	1009
327	964
328	882
329	653
330	71
331	0
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	0
341	0
342	0
343	0
344	171
345	687
346	861
347	929
348	960
349	978
350	962
351	915
352	814
353	551
354	41
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	0
366	0
367	0
368	8
369	142
370	47
371	213
372	141
373	152
374	71
375	93
376	11
377	48
378	24
379	0
380	0
381	0
382	0
383	0
384	0
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	17
393	1
394	12
395	8
396	6
397	4
398	5
399	6
400	2
401	2
402	0
403	0
404	0
405	0
406	0
407	0
408	0
409	0
410	0
411	0
412	0
413	0
414	0
415	0
416	0
417	63
418	226
419	4
420	44
421	7
422	0
423	61
424	345
425	687
426	108
427	0
428	0
429	0
430	0
431	0
432	0
433	0
434	0
435	0
436	0
437	0
438	0
439	0
440	5
441	15
442	9
443	10
444	1
445	948
446	928
447	924
448	741
449	346
450	24
451	0
452	0
453	0
454	0
455	0
456	0
457	0
458	0
459	0
460	0
461	0
462	0
463	0
464	2
465	5
466	2
467	12
468	92
469	582
470	957
471	885
472	567
473	510
474	63
475	0
476	0
477	0
478	0
479	0
480	0
481	0
482	0
483	0
484	0
485	0
486	0
487	0
488	260
489	742
490	895
491	954
492	1008
493	1030
494	997
495	967
496	884
497	657
498	29
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	284
513	773
514	924
515	910
516	1015
517	1017
518	988
519	942
520	872
521	650
522	37
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	290
537	786
538	940
539	980
540	1033
541	1042
542	1028
543	967
544	829
545	381
546	37
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	157
561	607
562	729
563	812
564	415
565	819
566	439
567	433
568	624
569	336
570	37
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	64
585	134
586	484
587	799
588	914
589	830
590	862
591	857
592	782
593	563
594	128
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	422
609	847
610	964
611	1019
612	1044
613	1047
614	1033
615	997
616	927
617	754
618	176
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	358
633	790
634	925
635	979
636	1003
637	934
638	750
639	500
640	356
641	260
642	86
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	1
657	5
658	45
659	2
660	121
661	164
662	252
663	213
664	64
665	41
666	1
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	327
681	712
682	847
683	843
684	780
685	837
686	994
687	959
688	236
689	722
690	87
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	333
705	806
706	856
707	983
708	1023
709	1026
710	963
711	926
712	513
713	9
714	4
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	1
729	91
730	29
731	95
732	54
733	469
734	692
735	660
736	269
737	228
738	28
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	81
753	301
754	388
755	327
756	856
757	759
758	302
759	173
760	361
761	6
762	2
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	401
777	744
778	862
779	602
780	774
781	515
782	787
783	659
784	898
785	750
786	102
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	38
802	670
803	648
804	989
805	894
806	533
807	478
808	560
809	225
810	21
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	297
825	839
826	968
827	1028
828	1045
829	1051
830	1041
831	978
832	890
833	746
834	139
835	0
836	0
837	0
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	1
849	31
850	521
851	458
852	925
853	87
854	2
855	2
856	12
857	607
858	35
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	7
873	361
874	626
875	905
876	915
877	778
878	845
879	870
880	902
881	724
882	148
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	396
897	753
898	750
899	715
900	756
901	657
902	671
903	496
904	336
905	623
906	80
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	469
921	820
922	843
923	1003
924	1007
925	986
926	1016
927	915
928	893
929	752
930	130
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	453
945	835
946	945
947	1006
948	1019
949	1032
950	1021
951	991
952	893
953	757
954	183
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	479
969	853
970	962
971	1016
972	1034
973	1042
974	1012
975	979
976	899
977	725
978	184
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	44
993	168
994	208
995	250
996	471
997	509
998	601
999	404
1000	459
1001	736
1002	201
1003	0
1004	0
1005	0
1006	0
1007	0
1008	0
1009	0
1010	0
1011	0
1012	0
1013	0
1014	0
1015	0
1016	101
1017	631
1018	938
1019	937
1020	1011
1021	1036
1022	968
1023	908
1024	596
1025	550
1026	22
1027	0
1028	0
1029	0
1030	0
1031	0
1032	0
1033	0
1034	0
1035	0
1036	0
1037	0
1038	0
1039	0
1040	362
1041	861
1042	975
1043	1024
1044	1045
1045	1043
1046	1024
1047	969
1048	891
1049	711
1050	191
1051	0
1052	0
1053	0
1054	0
1055	0
1056	0
1057	0
1058	0
1059	0
1060	0
1061	0
1062	0
1063	0
1064	569
1065	901
1066	986
1067	1038
1068	1047
1069	1047
1070	1017
1071	982
1072	908
1073	649
1074	212
1075	0
1076	0
1077	0
1078	0
1079	0
1080	0
1081	0
1082	0
1083	0
1084	0
1085	0
1086	0
1087	0
1088	4
1089	264
1090	390
1091	396
1092	512
1093	688
1094	975
1095	1009
1096	955
1097	818
1098	272
1099	0
1100	0
1101	0
1102	0
1103	0
1104	0
1105	0
1106	0
1107	0
1108	0
1109	0
1110	0
1111	0
1112	0
1113	0
1114	0
1115	0
1116	0
1117	0
1118	0
1119	0
1120	0
1121	0
1122	0
1123	0
1124	0
1125	0
1126	0
1127	0
1128	0
1129	0
1130	0
1131	0
1132	0
1133	0
1134	0
1135	0
1136	1
1137	36
1138	523
1139	504
1140	618
1141	397
1142	912
1143	725
1144	921
1145	782
1146	278
1147	0
1148	0
1149	0
1150	0
1151	0
1152	0
1153	0
1154	0
1155	0
1156	0
1157	0
1158	0
1159	0
1160	344
1161	843
1162	956
1163	1013
1164	1026
1165	1045
1166	1030
1167	999
1168	927
1169	779
1170	291
1171	0
1172	0
1173	0
1174	0
1175	0
1176	0
1177	0
1178	0
1179	0
1180	0
1181	0
1182	0
1183	0
1184	475
1185	797
1186	754
1187	861
1188	1009
1189	995
1190	979
1191	567
1192	310
1193	23
1194	0
1195	0
1196	0
1197	0
1198	0
1199	0
1200	0
1201	0
1202	0
1203	0
1204	0
1205	0
1206	0
1207	6
1208	123
1209	150
1210	334
1211	360
1212	710
1213	357
1214	286
1215	780
1216	527
1217	275
1218	37
1219	0
1220	0
1221	0
1222	0
1223	0
1224	0
1225	0
1226	0
1227	0
1228	0
1229	0
1230	0
1231	1
1232	1
1233	1
1234	2
1235	1
1236	3
1237	463
1238	228
1239	21
1240	153
1241	127
1242	0
1243	0
1244	0
1245	0
1246	0
1247	0
1248	0
1249	0
1250	0
1251	0
1252	0
1253	0
1254	0
1255	0
1256	0
1257	1
1258	13
1259	454
1260	14
1261	478
1262	965
1263	821
1264	621
1265	703
1266	238
1267	0
1268	0
1269	0
1270	0
1271	0
1272	0
1273	0
1274	0
1275	0
1276	0
1277	0
1278	0
1279	25
1280	339
1281	140
1282	225
1283	226
1284	523
1285	808
1286	177
1287	721
1288	242
1289	0
1290	0
1291	0
1292	0
1293	0
1294	0
1295	0
1296	0
1297	0
1298	0
1299	0
1300	0
1301	0
1302	0
1303	0
1304	68
1305	84
1306	560
1307	902
1308	960
1309	1028
1310	1047
1311	1013
1312	957
1313	835
1314	291
1315	0
1316	0
1317	0
1318	0
1319	0
1320	0
1321	0
1322	0
1323	0
1324	0
1325	0
1326	0
1327	5
1328	89
1329	242
1330	486
1331	864
1332	994
1333	1043
1334	1023
1335	961
1336	922
1337	790
1338	151
1339	0
1340	0
1341	0
1342	0
1343	0
1344	0
1345	0
1346	0
1347	0
1348	0
1349	0
1350	0
1351	0
1352	2
1353	3
1354	13
1355	35
1356	262
1357	958
1358	490
1359	214
1360	8
1361	2
1362	4
1363	0
1364	0
1365	0
1366	0
1367	0
1368	0
1369	0
1370	0
1371	0
1372	0
1373	0
1374	0
1375	4
1376	112
1377	641
1378	473
1379	472
1380	182
1381	410
1382	488
1383	362
1384	399
1385	381
1386	166
1387	0
1388	0
1389	0
1390	0
1391	0
1392	0
1393	0
1394	0
1395	0
1396	0
1397	0
1398	0
1399	64
1400	213
1401	859
1402	962
1403	1007
1404	1022
1405	991
1406	963
1407	863
1408	482
1409	361
1410	82
1411	0
1412	0
1413	0
1414	0
1415	0
1416	0
1417	0
1418	0
1419	0
1420	0
1421	0
1422	0
1423	39
1424	190
1425	110
1426	315
1427	594
1428	107
1429	14
1430	10
1431	16
1432	26
1433	226
1434	63
1435	0
1436	0
1437	0
1438	0
1439	0
1440	0
1441	0
1442	0
1443	0
1444	0
1445	0
1446	0
1447	1
1448	26
1449	457
1450	294
1451	128
1452	330
1453	230
1454	1
1455	67
1456	94
1457	1
1458	10
1459	0
1460	0
1461	0
1462	0
1463	0
1464	0
1465	0
1466	0
1467	0
1468	0
1469	0
1470	0
1471	1
1472	1
1473	11
1474	107
1475	18
1476	8
1477	34
1478	177
1479	192
1480	121
1481	11
1482	28
1483	0
1484	0
1485	0
1486	0
1487	0
1488	0
1489	0
1490	0
1491	0
1492	0
1493	0
1494	0
1495	59
1496	767
1497	934
1498	1015
1499	1021
1500	1051
1501	1048
1502	1049
1503	1026
1504	983
1505	885
1506	593
1507	0
1508	0
1509	0
1510	0
1511	0
1512	0
1513	0
1514	0
1515	0
1516	0
1517	0
1518	0
1519	141
1520	728
1521	921
1522	629
1523	582
1524	324
1525	600
1526	933
1527	1002
1528	948
1529	832
1530	461
1531	3
1532	0
1533	0
1534	0
1535	0
1536	0
1537	0
1538	0
1539	0
1540	0
1541	0
1542	0
1543	71
1544	447
1545	763
1546	950
1547	1007
1548	1027
1549	1025
1550	991
1551	973
1552	920
1553	792
1554	350
1555	1
1556	0
1557	0
1558	0
1559	0
1560	0
1561	0
1562	0
1563	0
1564	0
1565	0
1566	0
1567	126
1568	690
1569	887
1570	960
1571	1002
1572	1017
1573	1021
1574	999
1575	970
1576	925
1577	828
1578	487
1579	2
1580	0
1581	0
1582	0
1583	0
1584	0
1585	0
1586	0
1587	0
1588	0
1589	0
1590	0
1591	134
1592	695
1593	888
1594	973
1595	1006
1596	1020
1597	1026
1598	997
1599	706
1600	419
1601	687
1602	272
1603	2
1604	0
1605	0
1606	0
1607	0
1608	0
1609	0
1610	0
1611	0
1612	0
1613	0
1614	0
1615	16
1616	108
1617	580
1618	832
1619	865
1620	763
1621	673
1622	394
1623	206
1624	346
1625	9
1626	5
1627	0
1628	0
1629	0
1630	0
1631	0
1632	0
1633	0
1634	0
1635	0
1636	0
1637	0
1638	0
1639	129
1640	681
1641	883
1642	975
1643	1018
1644	1036
1645	1039
1646	1031
1647	1006
1648	957
1649	855
1650	500
1651	1
1652	0
1653	0
1654	0
1655	0
1656	0
1657	0
1658	0
1659	0
1660	0
1661	0
1662	0
1663	182
1664	759
1665	938
1666	1011
1667	1042
1668	1055
1669	1058
1670	1047
1671	1000
1672	914
1673	831
1674	490
1675	2
1676	0
1677	0
1678	0
1679	0
1680	0
1681	0
1682	0
1683	0
1684	0
1685	0
1686	0
1687	182
1688	735
1689	907
1690	975
1691	1015
1692	1038
1693	1036
1694	1017
1695	976
1696	913
1697	781
1698	456
1699	4
1700	0
1701	0
1702	0
1703	0
1704	0
1705	0
1706	0
1707	0
1708	0
1709	0
1710	0
1711	168
1712	718
1713	889
1714	966
1715	1004
1716	1017
1717	1011
1718	973
1719	885
1720	139
1721	16
1722	33
1723	0
1724	0
1725	0
1726	0
1727	0
1728	0
1729	0
1730	0
1731	0
1732	0
1733	0
1734	0
1735	5
1736	164
1737	225
1738	457
1739	695
1740	839
1741	857
1742	764
1743	454
1744	23
1745	0
1746	1
1747	0
1748	0
1749	0
1750	0
1751	0
1752	0
1753	0
1754	0
1755	0
1756	0
1757	0
1758	0
1759	135
1760	610
1761	811
1762	907
1763	944
1764	945
1765	952
1766	966
1767	945
1768	931
1769	691
1770	301
1771	7
1772	0
1773	0
1774	0
1775	0
1776	0
1777	0
1778	0
1779	0
1780	0
1781	0
1782	0
1783	18
1784	38
1785	21
1786	318
1787	887
1788	933
1789	932
1790	772
1791	114
1792	24
1793	1
1794	0
1795	0
1796	0
1797	0
1798	0
1799	0
1800	0
1801	0
1802	0
1803	0
1804	0
1805	0
1806	0
1807	0
1808	167
1809	837
1810	697
1811	644
1812	376
1813	162
1814	37
1815	242
1816	0
1817	1
1818	0
1819	0
1820	0
1821	0
1822	0
1823	0
1824	0
1825	0
1826	0
1827	0
1828	0
1829	0
1830	0
1831	42
1832	321
1833	869
1834	943
1835	768
1836	438
1837	733
1838	807
1839	643
1840	346
1841	409
1842	460
1843	1
1844	0
1845	0
1846	0
1847	0
1848	0
1849	0
1850	0
1851	0
1852	0
1853	0
1854	0
1855	5
1856	6
1857	35
1858	37
1859	12
1860	12
1861	89
1862	7
1863	1
1864	2
1865	0
1866	0
1867	0
1868	0
1869	0
1870	0
1871	0
1872	0
1873	0
1874	0
1875	0
1876	0
1877	0
1878	0
1879	0
1880	0
1881	1
1882	15
1883	134
1884	334
1885	509
1886	904
1887	331
1888	27
1889	0
1890	0
1891	0
1892	0
1893	0
1894	0
1895	0
1896	0
1897	0
1898	0
1899	0
1900	0
1901	0
1902	0
1903	82
1904	177
1905	356
1906	220
1907	1
1908	2
1909	3
1910	12
1911	262
1912	384
1913	412
1914	627
1915	0
1916	0
1917	0
1918	0
1919	0
1920	0
1921	0
1922	0
1923	0
1924	0
1925	0
1926	0
1927	101
1928	1
1929	13
1930	164
1931	84
1932	326
1933	240
1934	273
1935	215
1936	66
1937	149
1938	17
1939	1
1940	0
1941	0
1942	0
1943	0
1944	0
1945	0
1946	0
1947	0
1948	0
1949	0
1950	0
1951	206
1952	734
1953	887
1954	955
1955	931
1956	813
1957	687
1958	654
1959	562
1960	757
1961	811
1962	360
1963	14
1964	0
1965	0
1966	0
1967	0
1968	0
1969	0
1970	0
1971	0
1972	0
1973	0
1974	0
1975	338
1976	790
1977	928
1978	991
1979	1014
1980	1024
1981	1031
1982	1011
1983	983
1984	939
1985	850
1986	605
1987	20
1988	0
1989	0
1990	0
1991	0
1992	0
1993	0
1994	0
1995	0
1996	0
1997	0
1998	0
1999	340
2000	783
2001	923
2002	982
2003	1013
2004	1021
2005	1028
2006	1014
2007	974
2008	903
2009	753
2010	224
2011	10
2012	0
2013	0
2014	0
2015	0
2016	0
2017	0
2018	0
2019	0
2020	0
2021	0
2022	0
2023	353
2024	786
2025	918
2026	975
2027	1001
2028	1007
2029	886
2030	767
2031	811
2032	720
2033	298
2034	91
2035	10
2036	0
2037	0
2038	0
2039	0
2040	0
2041	0
2042	0
2043	0
2044	0
2045	0
2046	0
2047	1
2048	37
2049	8
2050	25
2051	11
2052	19
2053	8
2054	21
2055	87
2056	19
2057	29
2058	73
2059	11
2060	0
2061	0
2062	0
2063	0
2064	0
2065	0
2066	0
2067	0
2068	0
2069	0
2070	0
2071	1
2072	1
2073	1
2074	3
2075	19
2076	13
2077	9
2078	14
2079	0
2080	0
2081	0
2082	1
2083	1
2084	0
2085	0
2086	0
2087	0
2088	0
2089	0
2090	0
2091	0
2092	0
2093	0
2094	0
2095	32
2096	652
2097	596
2098	2
2099	13
2100	615
2101	434
2102	25
2103	392
2104	853
2105	848
2106	512
2107	16
2108	0
2109	0
2110	0
2111	0
2112	0
2113	0
2114	0
2115	0
2116	0
2117	0
2118	0
2119	327
2120	775
2121	909
2122	969
2123	989
2124	1008
2125	1020
2126	1019
2127	984
2128	936
2129	849
2130	583
2131	0
2132	0
2133	0
2134	0
2135	0
2136	0
2137	0
2138	0
2139	0
2140	0
2141	0
2142	0
2143	381
2144	769
2145	700
2146	533
2147	172
2148	588
2149	79
2150	656
2151	272
2152	805
2153	354
2154	625
2155	46
2156	0
2157	0
2158	0
2159	0
2160	0
2161	0
2162	0
2163	0
2164	0
2165	0
2166	0
2167	436
2168	846
2169	950
2170	997
2171	1021
2172	704
2173	726
2174	783
2175	838
2176	908
2177	779
2178	610
2179	0
2180	0
2181	0
2182	0
2183	0
2184	0
2185	0
2186	0
2187	0
2188	0
2189	0
2190	0
2191	131
2192	0
2193	444
2194	55
2195	393
2196	217
2197	210
2198	114
2199	6
2200	0
2201	0
2202	0
2203	0
2204	0
2205	0
2206	0
2207	0
2208	0
2209	0
2210	0
2211	0
2212	0
2213	0
2214	0
2215	222
2216	515
2217	647
2218	669
2219	628
2220	650
2221	600
2222	681
2223	476
2224	537
2225	670
2226	431
2227	0
2228	0
2229	0
2230	0
2231	0
2232	0
2233	0
2234	0
2235	0
2236	0
2237	0
2238	0
2239	402
2240	700
2241	635
2242	644
2243	851
2244	812
2245	893
2246	956
2247	969
2248	885
2249	797
2250	560
2251	0
2252	0
2253	0
2254	0
2255	0
2256	0
2257	0
2258	0
2259	0
2260	0
2261	0
2262	0
2263	82
2264	250
2265	585
2266	498
2267	773
2268	782
2269	732
2270	872
2271	202
2272	808
2273	693
2274	620
2275	0
2276	0
2277	0
2278	0
2279	0
2280	0
2281	0
2282	0
2283	0
2284	0
2285	0
2286	0
2287	430
2288	768
2289	776
2290	656
2291	755
2292	800
2293	845
2294	884
2295	744
2296	248
2297	168
2298	188
2299	0
2300	0
2301	0
2302	0
2303	0
2304	0
2305	0
2306	0
2307	0
2308	0
2309	0
2310	0
2311	248
2312	224
2313	726
2314	808
2315	658
2316	6
2317	168
2318	759
2319	131
2320	779
2321	798
2322	601
2323	0
2324	0
2325	0
2326	0
2327	0
2328	0
2329	0
2330	0
2331	0
2332	0
2333	0
2334	0
2335	300
2336	664
2337	714
2338	632
2339	664
2340	734
2341	803
2342	855
2343	833
2344	879
2345	729
2346	463
2347	105
2348	0
2349	0
2350	0
2351	0
2352	0
2353	0
2354	0
2355	0
2356	0
2357	0
2358	0
2359	312
2360	631
2361	652
2362	808
2363	797
2364	860
2365	785
2366	849
2367	845
2368	808
2369	550
2370	593
2371	111
2372	0
2373	0
2374	0
2375	0
2376	0
2377	0
2378	0
2379	0
2380	0
2381	0
2382	0
2383	431
2384	726
2385	873
2386	826
2387	785
2388	812
2389	624
2390	699
2391	125
2392	30
2393	0
2394	0
2395	49
2396	0
2397	0
2398	0
2399	0
2400	0
2401	0
2402	0
2403	0
2404	0
2405	0
2406	0
2407	358
2408	718
2409	725
2410	820
2411	917
2412	872
2413	881
2414	950
2415	904
2416	909
2417	753
2418	541
2419	127
2420	0
2421	0
2422	0
2423	0
2424	0
2425	0
2426	0
2427	0
2428	0
2429	0
2430	0
2431	347
2432	470
2433	743
2434	905
2435	899
2436	860
2437	803
2438	956
2439	482
2440	148
2441	0
2442	488
2443	137
2444	0
2445	0
2446	0
2447	0
2448	0
2449	0
2450	0
2451	0
2452	0
2453	0
2454	0
2455	456
2456	602
2457	559
2458	777
2459	754
2460	812
2461	839
2462	998
2463	976
2464	927
2465	759
2466	255
2467	65
2468	0
2469	0
2470	0
2471	0
2472	0
2473	0
2474	0
2475	0
2476	0
2477	0
2478	0
2479	252
2480	146
2481	215
2482	613
2483	380
2484	541
2485	204
2486	281
2487	179
2488	41
2489	267
2490	0
2491	67
2492	0
2493	0
2494	0
2495	0
2496	0
2497	0
2498	0
2499	0
2500	0
2501	0
2502	0
2503	294
2504	550
2505	6
2506	334
2507	6
2508	6
2509	312
2510	12
2511	36
2512	691
2513	731
2514	626
2515	162
2516	0
2517	0
2518	0
2519	0
2520	0
2521	0
2522	0
2523	0
2524	0
2525	0
2526	0
2527	525
2528	708
2529	521
2530	807
2531	953
2532	770
2533	971
2534	998
2535	934
2536	927
2537	841
2538	660
2539	37
2540	0
2541	0
2542	0
2543	0
2544	0
2545	0
2546	0
2547	0
2548	0
2549	0
2550	0
2551	101
2552	631
2553	852
2554	880
2555	917
2556	962
2557	965
2558	873
2559	125
2560	785
2561	807
2562	639
2563	88
2564	0
2565	0
2566	0
2567	0
2568	0
2569	0
2570	0
2571	0
2572	0
2573	0
2574	0
2575	381
2576	145
2577	699
2578	764
2579	459
2580	914
2581	959
2582	998
2583	911
2584	378
2585	122
2586	0
2587	97
2588	0
2589	0
2590	0
2591	0
2592	0
2593	0
2594	0
2595	0
2596	0
2597	0
2598	0
2599	493
2600	681
2601	662
2602	18
2603	48
2604	740
2605	827
2606	675
2607	976
2608	862
2609	703
2610	181
2611	46
2612	0
2613	0
2614	0
2615	0
2616	0
2617	0
2618	0
2619	0
2620	0
2621	0
2622	68
2623	469
2624	535
2625	821
2626	667
2627	658
2628	715
2629	725
2630	765
2631	869
2632	857
2633	720
2634	554
2635	125
2636	0
2637	0
2638	0
2639	0
2640	0
2641	0
2642	0
2643	0
2644	0
2645	0
2646	44
2647	276
2648	245
2649	619
2650	782
2651	754
2652	337
2653	162
2654	24
2655	36
2656	230
2657	17
2658	0
2659	59
2660	0
2661	0
2662	0
2663	0
2664	0
2665	0
2666	0
2667	0
2668	0
2669	0
2670	99
2671	563
2672	723
2673	698
2674	849
2675	953
2676	986
2677	797
2678	771
2679	833
2680	886
2681	848
2682	396
2683	11
2684	0
2685	0
2686	0
2687	0
2688	0
2689	0
2690	0
2691	0
2692	0
2693	0
2694	112
2695	581
2696	622
2697	680
2698	794
2699	72
2700	174
2701	60
2702	6
2703	24
2704	12
2705	17
2706	0
2707	108
2708	0
2709	0
2710	0
2711	0
2712	0
2713	0
2714	0
2715	0
2716	0
2717	0
2718	135
2719	648
2720	766
2721	808
2722	970
2723	995
2724	1004
2725	971
2726	837
2727	911
2728	934
2729	855
2730	656
2731	227
2732	0
2733	0
2734	0
2735	0
2736	0
2737	0
2738	0
2739	0
2740	0
2741	0
2742	139
2743	617
2744	815
2745	924
2746	927
2747	893
2748	800
2749	905
2750	849
2751	958
2752	887
2753	774
2754	536
2755	71
2756	0
2757	0
2758	0
2759	0
2760	0
2761	0
2762	0
2763	0
2764	0
2765	0
2766	159
2767	656
2768	802
2769	881
2770	946
2771	995
2772	1004
2773	1001
2774	998
2775	976
2776	934
2777	832
2778	564
2779	60
2780	0
2781	0
2782	0
2783	0
2784	0
2785	0
2786	0
2787	0
2788	0
2789	0
2790	163
2791	633
2792	701
2793	850
2794	673
2795	820
2796	938
2797	845
2798	783
2799	131
2800	242
2801	378
2802	39
2803	54
2804	0
2805	0
2806	0
2807	0
2808	0
2809	0
2810	0
2811	0
2812	0
2813	0
2814	182
2815	665
2816	845
2817	930
2818	970
2819	995
2820	1004
2821	965
2822	909
2823	637
2824	213
2825	35
2826	0
2827	82
2828	0
2829	0
2830	0
2831	0
2832	0
2833	0
2834	0
2835	0
2836	0
2837	0
2838	185
2839	642
2840	844
2841	899
2842	933
2843	880
2844	986
2845	965
2846	257
2847	18
2848	189
2849	641
2850	621
2851	229
2852	0
2853	0
2854	0
2855	0
2856	0
2857	0
2858	0
2859	0
2860	0
2861	0
2862	205
2863	674
2864	800
2865	905
2866	897
2867	989
2868	848
2869	989
2870	998
2871	881
2872	609
2873	239
2874	122
2875	180
2876	0
2877	0
2878	0
2879	0
2880	0
2881	0
2882	0
2883	0
2884	0
2885	0
2886	15
2887	48
2888	437
2889	758
2890	842
2891	886
2892	896
2893	893
2894	891
2895	929
2896	893
2897	856
2898	678
2899	280
2900	0
2901	0
2902	0
2903	0
2904	0
2905	0
2906	0
2907	0
2908	0
2909	0
2910	200
2911	603
2912	762
2913	850
2914	909
2915	917
2916	878
2917	923
2918	939
2919	899
2920	834
2921	839
2922	685
2923	275
2924	0
2925	0
2926	0
2927	0
2928	0
2929	0
2930	0
2931	0
2932	0
2933	0
2934	133
2935	385
2936	19
2937	116
2938	109
2939	48
2940	6
2941	6
2942	0
2943	0
2944	0
2945	0
2946	150
2947	158
2948	0
2949	0
2950	0
2951	0
2952	0
2953	0
2954	0
2955	0
2956	0
2957	0
2958	0
2959	404
2960	630
2961	751
2962	842
2963	663
2964	96
2965	36
2966	24
2967	89
2968	6
2969	35
2970	17
2971	168
