#1			
double storageData(392, 4)			
43.66666667	1067.311286	1.00E-20	119000
44	1066.947591	1.00E-20	119000
44.33333333	1066.577472	1.00E-20	119000
44.66666667	1066.202149	1.00E-20	119000
45	1065.821068	1.00E-20	119000
45.33333333	1065.43568	1.00E-20	119000
45.66666667	1065.045595	1.00E-20	119000
46	1064.651155	1.00E-20	119000
46.33333333	1064.253705	1.00E-20	119000
46.66666667	1063.852944	1.00E-20	119000
47	1063.44905	1.00E-20	119000
47.33333333	1063.041926	1.00E-20	119000
47.66666667	1062.632056	1.00E-20	119000
48	1062.219507	1.00E-20	119000
48.33333333	1061.804032	1.00E-20	119000
48.66666667	1061.385664	1.00E-20	119000
49	1060.96434	1.00E-20	119000
49.33333333	1060.539976	1.00E-20	119000
49.66666667	1060.112458	1.00E-20	119000
50	1059.681655	1.00E-20	119000
50.33333333	1059.24757	1.00E-20	119000
50.66666667	1068.416793	1.00E-20	119000
51	1072.515019	1.00E-20	119000
51.33333333	1073.057135	5.00E+00	114083.333
51.66666667	1072.655942	5.00E+00	109166.666
52	1061.788833	5.00E+00	104249.999
52.33333333	1043.703713	5.00E+00	99333.332
52.66666667	1047.596389	5.00E+00	94416.665
53	1047.651533	5.00E+00	89499.998
53.33333333	1047.513701	5.00E+00	84583.331
53.66666667	1046.25344	5.00E+00	79666.664
54	1046.272667	5.00E+00	74749.997
54.33333333	1046.162864	5.00E+00	69833.33
54.66666667	1046.136231	5.00E+00	64916.663
55	1046.186719	5.00E+00	59999.996
55.33333333	1046.284807	5.00E+00	55083.329
55.66666667	1046.438507	5.00E+00	50166.662
56	1046.709724	5.00E+00	45249.995
56.33333333	1046.884377	5.00E+00	40333.328
56.66666667	1047.148023	5.00E+00	35416.661
57	1047.367519	5.00E+00	30499.994
57.33333333	1047.640077	5.00E+00	25583.327
57.66666667	1048.23853	5.00E+00	20666.66
58	1048.551024	5.00E+00	15749.993
58.33333333	1048.961281	5.00E+00	10833.326
58.66666667	1049.396481	5.00E+00	5916.659
59	1049.933403	5.00E+00	1000
59.33333333	1072.795797	1.00E-20	7555.556
59.66666667	1072.730408	1.00E-20	14111.112
60	1072.614017	1.00E-20	20666.668
60.33333333	1072.474939	1.00E-20	27222.224
60.66666667	1072.310519	1.00E-20	33777.78
61	1072.133399	1.00E-20	40333.336
61.33333333	1071.950254	1.00E-20	46888.892
61.66666667	1071.766819	1.00E-20	53444.448
62	1071.583812	1.00E-20	60000.004
62.33333333	1071.405315	1.00E-20	66555.56
62.66666667	1071.227729	1.00E-20	73111.116
63	1071.054862	1.00E-20	79666.672
63.33333333	1070.88354	1.00E-20	86222.228
63.66666667	1070.715336	1.00E-20	92777.784
64	1070.548884	1.00E-20	99333.34
64.33333333	1070.381815	1.00E-20	105888.896
64.66666667	1070.136295	1.00E-20	112444.452
65	1069.88109	1.00E-20	119000.008
65.33333333	1069.60637	1.00E-20	119000
65.66666667	1069.313983	1.00E-20	119000
66	1069.006306	1.00E-20	119000
66.33333333	1068.686876	1.00E-20	119000
66.66666667	1068.357121	1.00E-20	119000
67	1068.017496	1.00E-20	119000
67.33333333	1067.668132	1.00E-20	119000
67.66666667	1067.311286	1.00E-20	119000
68	1066.947591	1.00E-20	119000
68.33333333	1066.577472	1.00E-20	119000
68.66666667	1066.202149	1.00E-20	119000
69	1065.821068	1.00E-20	119000
69.33333333	1065.43568	1.00E-20	119000
69.66666667	1065.045595	1.00E-20	119000
70	1064.651155	1.00E-20	119000
70.33333333	1064.253705	1.00E-20	119000
70.66666667	1063.852944	1.00E-20	119000
71	1063.44905	1.00E-20	119000
71.33333333	1063.041926	1.00E-20	119000
71.66666667	1062.632056	1.00E-20	119000
72	1062.219507	1.00E-20	119000
72.33333333	1061.804032	1.00E-20	119000
72.66666667	1061.385664	1.00E-20	119000
73	1060.96434	1.00E-20	119000
73.33333333	1060.539976	1.00E-20	119000
73.66666667	1060.112458	1.00E-20	119000
74	1059.681655	1.00E-20	119000
74.33333333	1059.24757	1.00E-20	119000
74.66666667	1068.416793	1.00E-20	119000
75	1072.515019	1.00E-20	119000
75.33333333	1073.057135	5.00E+00	114083.333
75.66666667	1072.655942	5.00E+00	109166.666
76	1061.788833	5.00E+00	104249.999
76.33333333	1043.703713	5.00E+00	99333.332
76.66666667	1047.596389	5.00E+00	94416.665
77	1047.651533	5.00E+00	89499.998
77.33333333	1047.513701	5.00E+00	84583.331
77.66666667	1046.25344	5.00E+00	79666.664
78	1046.272667	5.00E+00	74749.997
78.33333333	1046.162864	5.00E+00	69833.33
78.66666667	1046.136231	5.00E+00	64916.663
79	1046.186719	5.00E+00	59999.996
79.33333333	1046.284807	5.00E+00	55083.329
79.66666667	1046.438507	5.00E+00	50166.662
80	1046.709724	5.00E+00	45249.995
80.33333333	1046.884377	5.00E+00	40333.328
80.66666667	1047.148023	5.00E+00	35416.661
81	1047.367519	5.00E+00	30499.994
81.33333333	1047.640077	5.00E+00	25583.327
81.66666667	1048.23853	5.00E+00	20666.66
82	1048.551024	5.00E+00	15749.993
82.33333333	1048.961281	5.00E+00	10833.326
82.66666667	1049.396481	5.00E+00	5916.659
83	1049.933403	5.00E+00	1000
83.33333333	1072.795797	1.00E-20	7555.556
83.66666667	1072.730408	1.00E-20	14111.112
84	1072.614017	1.00E-20	20666.668
84.33333333	1072.474939	1.00E-20	27222.224
84.66666667	1072.310519	1.00E-20	33777.78
85	1072.133399	1.00E-20	40333.336
85.33333333	1071.950254	1.00E-20	46888.892
85.66666667	1071.766819	1.00E-20	53444.448
86	1071.583812	1.00E-20	60000.004
86.33333333	1071.405315	1.00E-20	66555.56
86.66666667	1071.227729	1.00E-20	73111.116
87	1071.054862	1.00E-20	79666.672
87.33333333	1070.88354	1.00E-20	86222.228
87.66666667	1070.715336	1.00E-20	92777.784
88	1070.548884	1.00E-20	99333.34
88.33333333	1070.381815	1.00E-20	105888.896
88.66666667	1070.136295	1.00E-20	112444.452
89	1069.88109	1.00E-20	119000.008
89.33333333	1069.60637	1.00E-20	119000
89.66666667	1069.313983	1.00E-20	119000
90	1069.006306	1.00E-20	119000
90.33333333	1068.686876	1.00E-20	119000
90.66666667	1068.357121	1.00E-20	119000
91	1068.017496	1.00E-20	119000
91.33333333	1067.668132	1.00E-20	119000
91.66666667	1067.311286	1.00E-20	119000
92	1066.947591	1.00E-20	119000
92.33333333	1066.577472	1.00E-20	119000
92.66666667	1066.202149	1.00E-20	119000
93	1065.821068	1.00E-20	119000
93.33333333	1065.43568	1.00E-20	119000
93.66666667	1065.045595	1.00E-20	119000
94	1064.651155	1.00E-20	119000
94.33333333	1064.253705	1.00E-20	119000
94.66666667	1063.852944	1.00E-20	119000
95	1063.44905	1.00E-20	119000
95.33333333	1063.041926	1.00E-20	119000
95.66666667	1062.632056	1.00E-20	119000
96	1062.219507	1.00E-20	119000
96.33333333	1061.804032	1.00E-20	119000
96.66666667	1061.385664	1.00E-20	119000
97	1060.96434	1.00E-20	119000
97.33333333	1060.539976	1.00E-20	119000
97.66666667	1060.112458	1.00E-20	119000
98	1059.681655	1.00E-20	119000
98.33333333	1059.24757	1.00E-20	119000
